Reino,Filo,Classe,Ordem,Familia,Genero,Especie,Grupo,Mes_Ano_Avaliacao,Categoria,Endemica_Brasil,Consta_em_Lista_Nacional_Oficial,Estado,Regiao,Bioma,UC_Federal,UC_Estadual,RPPN,Tendencia_Populacional,Ameaca
Animalia,Chordata,Actinopterygii,Siluriformes,Loricariidae,Rineloricaria,Rineloricaria sanga,Peixes Continentais,10/2020,Menos Preocupante,Sim,Não,"Rio Grande do Sul, Santa Catarina",|Sul|,Mata Atlântica,,,,Desconhecida,3 - Produção energética e mineração|3.3 - Energia renovável|3.3.1 - Hidrelétricas 7 - Modificações nos sistemas naturais|7.2 - Represas e uso de água|7.2.11 - Represas (tamanho desconhecido)
Animalia,Arthropoda,Diplopoda,Spirobolida,Rhinocricidae,Rhinocricus,Rhinocricus avanhandavae,Invertebrados Terrestres,12/2021,Menos Preocupante,Sim,Não,"Mato Grosso do Sul, São Paulo",|Centro-Oeste|Sudeste|,Mata Atlântica,,,,Desconhecida,
Animalia,Chordata,Amphibia,Anura,Hylidae,Bokermannohyla,Bokermannohyla astartea,Anfíbios,05/2018,Menos Preocupante,Sim,Não,São Paulo,|Sudeste|,Mata Atlântica,,"PARQUE ESTADUAL DA SERRA DO MAR, PARQUE ESTADUAL RESTINGA DE BERTIOGA",,Desconhecida,
Animalia,Chordata,Amphibia,Anura,Brachycephalidae,Ischnocnema,Ischnocnema parva,Anfíbios,09/2018,Menos Preocupante,Sim,Não,"Bahia, Espírito Santo, Minas Gerais, Rio de Janeiro, São Paulo",|Nordeste|Sudeste|,Mata Atlântica,"APA Cananéia-Iguape-Peruíbe, APA Petrópolis, APA Serra da Mantiqueira, PARNA da Serra da Bocaina, PARNA da Serra dos Órgãos, PARNA da Tijuca, PARNA de Itatiaia, PARNA do Caparaó, REBIO Augusto Ruschi, REBIO do Tinguá","APA ITUPARARANGA, APA JUNDIAí, APA MARINHA DO LITORAL NORTE, APA PARQUE E FAZENDA DO CARMO, APA SISTEMA CANTAREIRA, ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE CAMAMU, ÁREA DE PROTEÇÃO AMBIENTAL DE GERICINÓ/MENDANHA, ÁREA DE PROTEÇÃO AMBIENTAL DE MANGARATIBA, ÁREA DE PROTEÇÃO AMBIENTAL DE TAMOIOS, ÁREA DE PROTEÇÃO AMBIENTAL DO PICO DO GOIAPABA-AÇU, ESTAÇÃO ECOLÓGICA BANANAL, ESTAÇÃO ECOLÓGICA JURÉIA-ITATINS, MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE, PARQUE ESTADUAL CUNHAMBEBE, PARQUE ESTADUAL DA ILHA ANCHIETA, PARQUE ESTADUAL DA ILHA GRANDE, PARQUE ESTADUAL DA SERRA DO MAR, PARQUE ESTADUAL DAS FONTES DO IPIRANGA, PARQUE ESTADUAL DE ILHABELA, PARQUE ESTADUAL DE ITAPETINGA, PARQUE ESTADUAL DO DESENGANO, PARQUE ESTADUAL DO MENDANHA, PARQUE ESTADUAL DO RIO DOCE, PARQUE ESTADUAL RESTINGA DE BERTIOGA, PARQUE ESTADUAL SERRA DO BRIGADEIRO, PARQUE ESTADUAL SERRA DO OURO BRANCO, PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA, RESERVA BIOLÓGICA ESTADUAL DA PRAIA DO SUL","OIUTREM, RPPN CEFLUSMME, RPPN Sítio Curucutu",Desconhecida,
Animalia,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus spixi,Anfíbios,09/2018,Menos Preocupante,Sim,Não,"Bahia, Espírito Santo, Minas Gerais, Paraíba, Pernambuco, Rio de Janeiro",|Nordeste|Sudeste|,"Caatinga, Mata Atlântica","APA Petrópolis, FLONA Mario Xavier, PARNA da Tijuca, REBIO Augusto Ruschi, REBIO de Saltinho, REBIO do Tinguá, REBIO Guaribas","APA DA PRAINHA, APA DE GRUMARI, ÁREA DE PROTEÇÃO AMBIENTAL ALDEIA-BEBERIBE, ÁREA DE PROTEÇÃO AMBIENTAL DE GERICINÓ/MENDANHA, ÁREA DE PROTEÇÃO AMBIENTAL DE MANGARATIBA, ÁREA DE PROTEçãO AMBIENTAL DO ALTO IGUAçU, ÁREA DE PROTEÇÃO AMBIENTAL LAGOA ENCANTADA, ÁREA DE PROTEçãO AMBIENTAL SURUí, ESTAÇÃO ECOLÓGICA ESTADUAL WENCESLAU GUIMARÃES, PARQUE ESTADUAL CUNHAMBEBE, PARQUE ESTADUAL DO FORNO GRANDE, PARQUE ESTADUAL DO MENDANHA, PARQUE ESTADUAL DO RIO DOCE, PARQUE NATURAL MUNICIPAL DA PRAINHA, PARQUE NATURAL MUNICIPAL DA SERRA DO MENDANHA, PARQUE NATURAL MUNICIPAL DE GRUMARI",,Desconhecida,
Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,Hydropsalis,Hydropsalis longirostris,Aves,01/2021,Menos Preocupante,Não,Não,"Bahia, Ceará, Distrito Federal, Espírito Santo, Goiás, Mato Grosso, Mato Grosso do Sul, Minas Gerais, Paraíba, Paraná, Pernambuco, Piauí, Rio de Janeiro, Rio Grande do Norte, Rio Grande do Sul, Santa Catarina, São Paulo, Sergipe, Tocantins",|Centro-Oeste|Nordeste|Norte|Sudeste|Sul|,"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa, Sistema Costeiro-Marinho","APA Bacia do Rio Paraíba do Sul, APA Chapada do Araripe, APA do Morro da Pedreira, APA Petrópolis, APA Serra da Mantiqueira, APA Serra da Meruoca, ESEC Raso da Catarina, Parna Aparados da Serra, PARNA da Serra da Canastra, PARNA da Serra do Cipó, PARNA da Serra dos Órgãos, PARNA da Serra Geral, PARNA da Tijuca, PARNA de Itatiaia, PARNA do Caparaó, PARNA do Catimbau","APA CAMPOS DO JORDÃO, APA PIRACICABA JUQUERí-MIRIM AREA II, APA SAPUCAí MIRIM, APA SISTEMA CANTAREIRA, ÁREA DE PROTEÇÃO AMBIENTAL COSTA DE ITACARÉ/ SERRA GRANDE, ÁREA DE PROTEÇÃO AMBIENTAL DA CHAPADA DOS GUIMARÃES, ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DE BATURITÉ, ÁREA DE PROTEÇÃO AMBIENTAL DO IRAÍ, ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA, ÁREA DE PROTEÇÃO AMBIENTAL FERNÃO DIAS, ÁREA DE PROTEÇÃO AMBIENTAL MARIMBUS / IRAQUARA, ÁREA DE PROTEÇÃO AMBIENTAL POUSO ALTO, ÁREA DE PROTEçãO AMBIENTAL ROTA DO SOL, ÁREA DE PROTEÇÃO AMBIENTAL SERRA BRANCA / RASO DA CATARINA, ÁREA DE PROTEÇÃO AMBIENTAL SERRA SÃO JOSÉ, ÁREA DE PROTEÇÃO AMBIENTAL SUL-RMBH, PARQUE ESTADUAL MATA SECA, REFÚGIO ESTADUAL DE VIDA SILVESTRE LIBÉLULAS DA SERRA DE SÃO JOSÉ","RPPN Adília Paraguassu Batista, RPPN Alegrete, RPPN Bela Vista, RPPN Cachoeira Boa Vista, RPPN Cachoeira do Cerradão, RPPN CEFLUSMME, RPPN Chakra Grisu, RPPN Córrego dos bois, RPPN dos Feixos, RPPN El Nagual, RPPN Fazenda Araucária, RPPN Fazenda Arruda, RPPN Fazenda Cruzeiro, RPPN Fazenda Jaquanêz, RPPN Fazenda Limeira, RPPN Fazenda Mata Funda, RPPN Fazenda Palmeiras, RPPN Fazenda Piabas, RPPN Fazenda Primavera, RPPN Fazenda Ressaca, RPPN Gleba O Saquinho de Itapirapuá, RPPN Itajurú ou Sobrado, RPPN Parque Ecológico ARTEX, RPPN Rancho Mira-Serra, RPPN Reserva Ecológica da Mata Fria, RPPN Reserva Particular Professor Delmar Harry dos Reis, RPPN Sítio Curucutu, RPPN Sítio do Jacu, RPPN Sítio Grimpas, RPPN Sítio Raio Solar, RPPN Sítio São Francisco, Sítio do Cantoneiro",Desconhecida,
Animalia,Arthropoda,Diplopoda,Polydesmida,Chelodesmidae,Leptodesmus,Leptodesmus cochranae,Invertebrados Terrestres,12/2021,Menos Preocupante,Sim,Não,Rio de Janeiro,|Sudeste|,Mata Atlântica,"APA Petrópolis, PARNA da Serra dos Órgãos",,,Desconhecida,
Animalia,Chordata,Actinopterygii,Siluriformes,Callichthyidae,Corydoras,Corydoras difluviatilis,Peixes Continentais,11/2018,Menos Preocupante,Sim,Não,"Goiás, Minas Gerais, São Paulo",|Centro-Oeste|Sudeste|,"Cerrado, Mata Atlântica",ARIE Cerrado Pé-de-Gigante,PARQUE ESTADUAL DE VASSUNUNGA,RPPN Linda Serra dos Topázios,Estável,
Animalia,Chordata,Actinopterygii,Siluriformes,Auchenipteridae,Pseudauchenipterus,Pseudauchenipterus affinis,Peixes Continentais,04/2021,Menos Preocupante,Sim,Não,"Bahia, Espírito Santo, Minas Gerais",|Nordeste|Sudeste|,"Mata Atlântica, Sistema Costeiro-Marinho",,ÁREA DE PROTEÇÃO AMBIENTAL CONCEIÇÃO DA BARRA,,Desconhecida,11 - Mudanças e extremos climáticos|11.2 - Secas 3 - Produção energética e mineração|3.2 - Mineração 7 - Modificações nos sistemas naturais|7.3 - Outras modificações nos ecossistemas 8 - Espécies invasoras problemáticas e doenças|8.1 - Espécies exóticas|8.1.1 - Espécie conhecida
Animalia,Arthropoda,Insecta,Ephemeroptera,Caenidae,Latineosus,Latineosus sigillatus,Invertebrados de Água Doce,11/2019,Menos Preocupante,Não,Não,"Espírito Santo, Rio Grande do Sul",|Sudeste|Sul|,"Mata Atlântica, Pampa",,,,Desconhecida,
Animalia,Arthropoda,Insecta,Odonata,Corduliidae,Navicordulia,Navicordulia kiautai,Invertebrados de Água Doce,03/2022,Dados Insuficientes,Sim,Não,"Minas Gerais, Rio de Janeiro",|Sudeste|,Mata Atlântica,,,,Desconhecida,11 - Mudanças e extremos climáticos|11.1 - Mudança/alteração de habitat
Animalia,Chordata,Amphibia,Anura,Hylidae,Boana,Boana cipoensis,Anfíbios,05/2018,Menos Preocupante,Sim,Não,Minas Gerais,|Sudeste|,"Cerrado, Mata Atlântica",APA do Morro da Pedreira,,,Desconhecida,
Animalia,Chordata,Amphibia,Anura,Hylidae,Boana,Boana albopunctata,Anfíbios,05/2018,Menos Preocupante,Não,Não,"Espírito Santo, Goiás, Mato Grosso, Mato Grosso do Sul, Minas Gerais, Paraná, Rio Grande do Sul, Santa Catarina, São Paulo, Tocantins",|Centro-Oeste|Norte|Sudeste|Sul|,"Amazônia, Cerrado, Mata Atlântica, Pampa","APA Bacia do Rio Paraíba do Sul, APA do Morro da Pedreira, APA Nascentes do Rio Vermelho, APA Serra da Mantiqueira, ESEC da Serra das Araras, FLONA Silvânia, FLONA Três Barras, PARNA da Chapada dos Veadeiros","APA CORUMBATAí, BOTUCATU E TEJUPá PERIMETRO CORUMBATAí, APA PIRACICABA JUQUERI MIRIM ÁREA I, APA PIRACICABA JUQUERí-MIRIM AREA II, APA SISTEMA CANTAREIRA, ÁREA DE PROTEÇÃO AMBIENTAL DA CHAPADA DOS GUIMARÃES, ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA, Área de Proteção Ambiental Jalapão, ÁREA DE PROTEÇÃO AMBIENTAL JOÃO LEITE, ÁREA DE PROTEÇÃO AMBIENTAL POUSO ALTO","RPPN Ano Bom, RPPN Cachoeira do Cerradão, RPPN Fazenda Serrinha, RPPN Itajurú ou Sobrado, RPPN Reserva Ecológica da Mata Fria, RPPN Rio dos Pilões",Desconhecida,
Animalia,Arthropoda,Insecta,Odonata,Corduliidae,Navicordulia,Navicordulia errans,Invertebrados de Água Doce,12/2021,Menos Preocupante,Sim,Não,"Distrito Federal, Goiás, Mato Grosso, São Paulo, Tocantins",|Centro-Oeste|Norte|Sudeste|,"Cerrado, Mata Atlântica","APA Planalto Central, ESEC Serra Geral do Tocantins, PARNA das Emas","APA DA BACIA DOS RIBEIRÕES DO GAMA E CABEÇA DE VEADO, ÁREA DE PROTEÇÃO AMBIENTAL DA CHAPADA DOS GUIMARÃES",RPPN Reserva Ecológica da Mata Fria,Desconhecida,
Animalia,Arthropoda,Arachnida,Araneae,Micropholcommatidae,Teutoniella,Teutoniella plaumanni,Invertebrados Terrestres,09/2021,Menos Preocupante,Sim,Não,Santa Catarina,|Sul|,Mata Atlântica,,,,Desconhecida,
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Isotes,Isotes onira,Invertebrados Terrestres,07/2022,Menos Preocupante,Sim,Não,São Paulo,|Sudeste|,Mata Atlântica,,"APA CAMPOS DO JORDÃO, PARQUE ESTADUAL DA SERRA DO MAR",,Desconhecida,
Animalia,Arthropoda,Insecta,Coleoptera,Lampyridae,Ybytyramoan,Ybytyramoan praeclarum,Invertebrados Terrestres,07/2022,Menos Preocupante,Sim,Não,Rio de Janeiro,|Sudeste|,Mata Atlântica,"APA Petrópolis, PARNA da Serra dos Órgãos",,,Desconhecida,
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Yphthimoides,Yphthimoides celmis,Invertebrados Terrestres,04/2018,Menos Preocupante,Não,Não,"Distrito Federal, Mato Grosso do Sul, Minas Gerais, Paraná, Rio Grande do Sul, Santa Catarina, São Paulo, Tocantins",|Centro-Oeste|Norte|Sudeste|Sul|,"Cerrado, Mata Atlântica, Pampa","APA Ibirapuitã, PARNA da Serra da Bodoquena, PARNA Iguaçu","APA CORUMBATAí, BOTUCATU E TEJUPá PERIMETRO CORUMBATAí, APA DA BACIA DOS RIBEIRÕES DO GAMA E CABEÇA DE VEADO, APA PIRACICABA JUQUERI MIRIM ÁREA I, ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA",,Desconhecida,
Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parides,Parides anchises,Invertebrados Terrestres,09/2016,Menos Preocupante,Não,Não,"Acre, Amazonas, Distrito Federal, Espírito Santo, Goiás, Mato Grosso, Mato Grosso do Sul, Minas Gerais, Pará, Paraná, Pernambuco, Rio de Janeiro, Rio Grande do Sul, Rondônia, Santa Catarina, São Paulo",|Centro-Oeste|Nordeste|Norte|Sudeste|Sul|,"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa, Pantanal, Sistema Costeiro-Marinho","APA Baleia Franca, APA Planalto Central, FLONA de Goytacazes, PARNA de Itatiaia","APA DE CAFURINGA, APA DO LAGO PARANOÁ, ÁREA DE PROTEÇÃO AMBIENTAL DO ARQUIPÉLAGO DO MARAJÓ, ÁREA DE PROTEÇÃO AMBIENTAL DO BANHADO GRANDE, ÁREA DE PROTEÇÃO AMBIENTAL SUL-RMBH, PARQUE ESTADUAL CHANDLESS",,Desconhecida,
Animalia,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Minyocerus,Minyocerus angustus,Invertebrados Marinhos,06/2018,Menos Preocupante,Não,Não,"Alagoas, Bahia, Ceará, Espírito Santo, Maranhão, Pará, Paraíba, Paraná, Pernambuco, Piauí, Rio de Janeiro, Rio Grande do Norte, Santa Catarina, São Paulo, Sergipe",|Nordeste|Norte|Sudeste|Sul|,Mata Atlântica,,ÁREA DE PROTEÇÃO AMBIENTAL PONTA DA BALEIA / ABROLHOS,,Desconhecida,
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Megasoma,Megasoma janus,Invertebrados Terrestres,07/2022,Menos Preocupante,Não,Não,"Goiás, Mato Grosso, Mato Grosso do Sul, Minas Gerais, Paraná, São Paulo",|Centro-Oeste|Sudeste|Sul|,"Amazônia, Cerrado, Mata Atlântica, Pantanal",,,RPPN Estância Ecológica SESC - Pantanal,Desconhecida,1 - Desenvolvimento residencial e comercial|1.1 - Expansão urbana 2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida
Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Heraclides,Heraclides thoas,Invertebrados Terrestres,05/2020,Menos Preocupante,Não,Não,"Acre, Alagoas, Amazonas, Bahia, Distrito Federal, Espírito Santo, Goiás, Mato Grosso, Mato Grosso do Sul, Minas Gerais, Pará, Paraíba, Paraná, Pernambuco, Piauí, Rio de Janeiro, Rio Grande do Norte, Rio Grande do Sul, Roraima, Santa Catarina, São Paulo",|Centro-Oeste|Nordeste|Norte|Sudeste|Sul|,"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa, Sistema Costeiro-Marinho","APA Baleia Franca, APA Petrópolis, APA Planalto Central, APA Serra da Mantiqueira, ESEC de Maracá, FLONA do Rio Preto, FLONA Restinga de Cabedelo, FLONA Tefé, PARNA da Chapada dos Veadeiros, PARNA da Serra das Confusões, PARNA da Serra dos Órgãos, PARNA de Itatiaia, PARNA do Catimbau, REBIO de Pedra Talhada","APA DA BACIA DOS RIBEIRÕES DO GAMA E CABEÇA DE VEADO, APA ITUPARARANGA, ÁREA DE PROTEçãO AMBIENTAL DA BAIXADA MARANHENSE, ÁREA DE PROTEçãO AMBIENTAL DE UPAON-AçU / MIRITIBA / ALTO PREGUIçAS, ÁREA DE PROTEÇÃO AMBIENTAL FERNÃO DIAS, ÁREA DE PROTEÇÃO AMBIENTAL POUSO ALTO, ÁREA DE PROTEÇÃO AMBIENTAL SUL-RMBH, ESTAÇÃO ECOLÓGICA DE ÁGUAS EMENDADAS, ESTAÇÃO ECOLÓGICA DO JARDIM BOTÂNICO, PARQUE ESTADUAL CHANDLESS, PARQUE ESTADUAL DA SERRA DO TABULEIRO, PARQUE ESTADUAL DE DOIS IRMÃOS, PARQUE ESTADUAL DO MORRO DO DIABO, PARQUE ESTADUAL MATA DO PAU FERRO, PARQUE ESTADUAL SERRA DO ROLA MOÇA",RPPN CEFLUSMME,Desconhecida,
Animalia,Chordata,Amphibia,Anura,Hylodidae,Hylodes,Hylodes mertensi,Anfíbios,11/2018,Criticamente em Perigo,Sim,Sim,São Paulo,|Sudeste|,Mata Atlântica,,PARQUE ESTADUAL DA SERRA DO MAR,,Desconhecida,9 - Poluição|9.5 - Poluição do ar|9.5.1 - Chuva ácida 9 - Poluição|9.5 - Poluição do ar|9.5.2 - Fumaça (industrial veículos etc)
Animalia,Arthropoda,Malacostraca,Decapoda,Aeglidae,Aegla,Aegla leachi,Invertebrados de Água Doce,10/2019,Em Perigo,Sim,Sim,Santa Catarina,|Sul|,Mata Atlântica,,,,Desconhecida,2 - Agropecuária e Aquacultura|2.2 - Silvicultura|2.2.2 - Plantações agro-industriais 7 - Modificações nos sistemas naturais|7.1 - Incêndios e supressão de incêndios|7.1.1 - Aumento da frequência/intensidade de incêndios
Animalia,Chordata,Amphibia,Anura,Hylodidae,Hylodes,Hylodes glaber,Anfíbios,09/2017,Criticamente em Perigo,Sim,Sim,Minas Gerais,|Sudeste|,Mata Atlântica,PARNA de Itatiaia,,,Declinando,11 - Mudanças e extremos climáticos|11.3 - Extremos térmicos 12 - Outras ameaças 6 - Distúrbios humanos|6.1 - Atividades recreacionais/turísticas
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Nannotrigona,Nannotrigona testaceicornis,Invertebrados Terrestres,07/2021,Menos Preocupante,Não,Não,"Bahia, Distrito Federal, Espírito Santo, Goiás, Mato Grosso, Mato Grosso do Sul, Minas Gerais, Paraná, Rio de Janeiro, Rio Grande do Sul, Santa Catarina, São Paulo",|Centro-Oeste|Nordeste|Sudeste|Sul|,"Caatinga, Cerrado, Mata Atlântica, Pantanal",PARNA da Tijuca,"APA JUNDIAí, APA MORRO DE SãO BENTO, APA PIRACICABA JUQUERí-MIRIM AREA II, ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO RIO PANDEIROS, ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE TODOS OS SANTOS, ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE SOBRADINHO, ÁREA DE PROTEÇÃO AMBIENTAL MARIMBUS / IRAQUARA, ÁREA DE PROTEÇÃO AMBIENTAL SUL-RMBH, ESTAÇÃO ECOLÓGICA JATAÍ, PARQUE ESTADUAL SETE SALÕES","RPPN Córrego dos bois, RPPN Fazenda Bom Retiro, RPPN Sítio Curucutu",Desconhecida,2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida
Animalia,Chordata,Amphibia,Anura,Hylodidae,Hylodes,Hylodes vanzolinii,Anfíbios,09/2017,Dados Insuficientes,Sim,Não,"Espírito Santo, Minas Gerais",|Sudeste|,Mata Atlântica,PARNA do Caparaó,,,Desconhecida,6 - Distúrbios humanos|6.1 - Atividades recreacionais/turísticas 7 - Modificações nos sistemas naturais|7.1 - Incêndios e supressão de incêndios|7.1.1 - Aumento da frequência/intensidade de incêndios 8 - Espécies invasoras problemáticas e doenças|8.2 - Espécies domésticas|8.2.2 - Predadores
Animalia,Chordata,Amphibia,Anura,Hylodidae,Hylodes,Hylodes cardosoi,Anfíbios,09/2017,Menos Preocupante,Sim,Não,"Paraná, São Paulo",|Sudeste|Sul|,Mata Atlântica,,APA QUILOMBOS DO MéDIO RIBEIRA,,Desconhecida,
Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator aurantiirostris,Aves,10/2018,Menos Preocupante,Não,Não,Rio Grande do Sul,|Sul|,"Mata Atlântica, Pampa",APA Ibirapuitã,RESERVA BIOLóGICA DO MATO GRANDE,RPPN Fazenda Curupira,Desconhecida,5 - Uso de recursos biológicos|5.1 - Caça e captura de animais terrestres ou marinhos|5.1.1 - Caça/captura intencional (a espécie é o alvo)|5.1.1.2 - Comercial - Nacional/Local
Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Actinote,Actinote canutia,Invertebrados Terrestres,09/2016,Menos Preocupante,Não,Não,"Bahia, Espírito Santo, Minas Gerais, Rio de Janeiro, Rio Grande do Sul, Santa Catarina, São Paulo",|Nordeste|Sudeste|Sul|,"Cerrado, Mata Atlântica","ARIE Cerrado Pé-de-Gigante, PARNA de Itatiaia, PARNA do Caparaó","APA JUNDIAí, APA PIRACICABA JUQUERí-MIRIM AREA II, PARQUE ESTADUAL DA SERRA DO MAR, PARQUE ESTADUAL DE VASSUNUNGA","RPPN Brejo Novo, RPPN Sítio Ryan",Desconhecida,
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Coprophanaeus,Coprophanaeus machadoi,Invertebrados Terrestres,07/2022,Menos Preocupante,Sim,Não,"Espírito Santo, Minas Gerais, Rio de Janeiro, São Paulo",|Sudeste|,"Mata Atlântica, Sistema Costeiro-Marinho","APA Petrópolis, APA Serra da Mantiqueira, PARNA da Serra dos Órgãos, PARNA da Tijuca","APA MARINHA DO LITORAL NORTE, ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO MACACU, ÁREA DE PROTEÇÃO AMBIENTAL DE MACAÉ DE CIMA, ÁREA DE PROTEÇÃO AMBIENTAL DE TAMOIOS, PARQUE ESTADUAL DA SERRA DO MAR",,Desconhecida,
Animalia,Arthropoda,Insecta,Odonata,Protoneuridae,Forcepsioneura,Forcepsioneura lucia,Invertebrados de Água Doce,03/2022,Menos Preocupante,Sim,Não,"Espírito Santo, Minas Gerais, Rio de Janeiro",|Sudeste|,Mata Atlântica,,,,Desconhecida,1 - Desenvolvimento residencial e comercial|1.1 - Expansão urbana 2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida
Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Hexoplon,Hexoplon scutellare,Invertebrados Terrestres,07/2022,Dados Insuficientes,Sim,Não,"Bahia, Minas Gerais",|Nordeste|Sudeste|,Mata Atlântica,,,,Desconhecida,1 - Desenvolvimento residencial e comercial|1.1 - Expansão urbana 2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.2 - Silvicultura|2.2.3 - Plantações em escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida
